user_id,signup_date,group,activated,weekly_usage,retained_4w,paid,revenue,,,,,,
8467,00:08.7,control,0,1,0,1,10.25461892,,,,,,
8468,00:08.7,control,1,6,0,0,0,,,,,,
8469,00:08.7,control,1,7,1,1,6.835887198,,,,,,
8470,00:08.7,treatment,1,4,0,1,11.91110309,,,,,,
8471,00:08.7,control,0,0,0,0,0,,,,,,
8472,00:08.7,control,1,7,1,1,9.967297537,,,,,,
8473,00:08.7,treatment,0,1,0,0,0,,,,,,
8474,00:08.7,treatment,0,3,0,0,0,,,,,,
8475,00:08.7,treatment,1,3,1,1,12.92664087,,,,,,
8476,00:08.7,treatment,1,8,0,0,0,,,,,,
8477,00:08.7,treatment,1,10,0,0,0,,,,,,
8478,00:08.7,treatment,1,5,0,0,0,,,,,,
8479,00:08.7,control,0,0,1,0,0,,,,,,
8480,00:08.7,control,0,2,1,0,0,,,,,,
8481,00:08.7,treatment,1,1,0,0,0,,,,,,
8482,00:08.7,treatment,1,5,0,1,10.80211253,,,,,,
8483,00:08.7,control,1,5,0,0,0,,,,,,
8484,00:08.7,treatment,1,5,0,0,0,,,,,,
8485,00:08.7,treatment,1,4,1,0,0,,,,,,
8486,00:08.7,control,1,6,0,0,0,,,,,,
8487,00:08.7,treatment,0,1,0,0,0,,,,,,
8488,00:08.7,treatment,0,0,1,0,0,,,,,,
8489,00:08.7,control,1,6,0,0,0,,,,,,
8490,00:08.7,control,1,4,1,0,0,,,,,,
8491,00:08.7,control,1,2,1,0,0,,,,,,
8492,00:08.7,control,1,5,1,1,4.972667323,,,,,,
8493,00:08.7,control,1,5,1,1,8.149138114,,,,,,
8494,00:08.7,treatment,1,6,0,0,0,,,,,,
8495,00:08.7,treatment,1,4,1,0,0,,,,,,
8496,00:08.7,treatment,0,2,1,0,0,,,,,,
8497,00:08.7,treatment,1,5,0,0,0,,,,,,
8498,00:08.7,treatment,0,2,0,0,0,,,,,,
8499,00:08.7,control,0,1,1,0,0,,,,,,
8500,00:08.7,treatment,1,3,1,1,11.70107578,,,,,,
8501,00:08.7,treatment,0,0,0,0,0,,,,,,
8502,00:08.7,treatment,1,4,1,0,0,,,,,,
8503,00:08.7,treatment,0,1,0,0,0,,,,,,
8504,00:08.7,treatment,0,1,0,0,0,,,,,,
8505,00:08.7,control,1,7,0,0,0,,,,,,
8506,00:08.7,treatment,0,0,0,0,0,,,,,,
8507,00:08.7,treatment,0,1,0,0,0,,,,,,
8508,00:08.7,treatment,0,0,0,0,0,,,,,,
8509,00:08.7,treatment,0,3,0,0,0,,,,,,
8510,00:08.7,treatment,0,0,0,0,0,,,,,,
8511,00:08.7,treatment,0,1,0,0,0,,,,,,
8512,00:08.7,control,1,7,1,1,10.22287018,,,,,,
8513,00:08.7,treatment,0,1,0,0,0,,,,,,
8514,00:08.7,control,0,0,1,0,0,,,,,,
8515,00:08.7,control,0,3,1,0,0,,,,,,
8516,00:08.7,treatment,1,6,1,1,11.39180018,,,,,,
8517,00:08.7,treatment,1,11,1,1,13.1206144,,,,,,
8518,00:08.7,treatment,0,0,0,0,0,,,,,,
8519,00:08.7,control,0,0,1,0,0,,,,,,
8520,00:08.7,treatment,0,0,0,0,0,,,,,,
8521,00:08.7,treatment,1,5,0,0,0,,,,,,
8522,00:08.7,treatment,1,5,1,0,0,,,,,,
8523,00:08.7,control,0,2,0,0,0,,,,,,
8524,00:08.7,control,1,3,1,0,0,,,,,,
8525,00:08.7,treatment,1,6,0,0,0,,,,,,
8526,00:08.7,control,0,1,0,0,0,,,,,,
8527,00:08.7,treatment,0,1,0,0,0,,,,,,
8528,00:08.7,control,0,0,0,0,0,,,,,,
8529,00:08.7,treatment,1,5,1,0,0,,,,,,
8530,00:08.7,control,1,2,0,0,0,,,,,,
8531,00:08.7,treatment,1,3,0,0,0,,,,,,
8532,00:08.7,treatment,1,6,0,0,0,,,,,,
8533,00:08.7,control,0,0,0,0,0,,,,,,
8534,00:08.7,control,0,1,1,0,0,,,,,,
8535,00:08.7,control,1,4,0,0,0,,,,,,
8536,00:08.7,control,0,2,0,0,0,,,,,,
8537,00:08.7,control,1,6,0,0,0,,,,,,
8538,00:08.7,treatment,0,4,0,0,0,,,,,,
8539,00:08.7,treatment,1,4,0,0,0,,,,,,
8540,00:08.7,control,1,3,0,0,0,,,,,,
8541,00:08.7,treatment,1,4,1,0,0,,,,,,
8542,00:08.7,treatment,1,2,0,0,0,,,,,,
8543,00:08.7,control,0,0,1,1,9.432637671,,,,,,
8544,00:08.7,treatment,1,5,0,0,0,,,,,,
8545,00:08.7,treatment,0,1,1,0,0,,,,,,
8546,00:08.7,control,0,2,0,1,10.4897498,,,,,,
8547,00:08.7,control,1,6,0,0,0,,,,,,
8548,00:08.7,treatment,0,0,0,0,0,,,,,,
8549,00:08.7,control,0,0,1,1,13.92736219,,,,,,
8550,00:08.7,treatment,0,0,0,0,0,,,,,,
8551,00:08.7,control,1,7,0,0,0,,,,,,
8552,00:08.7,control,0,2,1,0,0,,,,,,
8553,00:08.7,control,0,0,0,0,0,,,,,,
8554,00:08.7,control,0,1,0,0,0,,,,,,
8555,00:08.7,treatment,1,5,0,0,0,,,,,,
8556,00:08.7,control,1,6,0,0,0,,,,,,
8557,00:08.7,control,0,1,1,0,0,,,,,,
8558,00:08.7,treatment,0,0,0,0,0,,,,,,
8559,00:08.7,treatment,0,0,0,0,0,,,,,,
8560,00:08.7,treatment,0,0,0,0,0,,,,,,
8561,00:08.7,treatment,1,5,1,1,11.50143136,,,,,,
8562,00:08.7,control,0,1,0,0,0,,,,,,
8563,00:08.7,treatment,1,7,0,1,12.42383049,,,,,,
8564,00:08.7,control,0,0,0,0,0,,,,,,
8565,00:08.7,treatment,0,0,0,0,0,,,,,,
8566,00:08.7,control,0,2,0,0,0,,,,,,
8567,00:08.7,treatment,1,6,0,0,0,,,,,,
8568,00:08.7,control,0,0,1,0,0,,,,,,
8569,00:08.7,control,1,4,1,0,0,,,,,,
8570,00:08.7,treatment,0,2,0,0,0,,,,,,
8571,00:08.7,control,1,6,1,1,10.91679237,,,,,,
8572,00:08.7,control,0,1,0,0,0,,,,,,
8573,00:08.7,control,0,1,1,0,0,,,,,,
8574,00:08.7,control,1,4,0,1,10.24507853,,,,,,
8575,00:08.7,treatment,0,0,0,0,0,,,,,,
8576,00:08.7,control,1,7,1,0,0,,,,,,
8577,00:08.7,control,1,3,0,0,0,,,,,,
8578,00:08.7,treatment,1,4,0,0,0,,,,,,
8579,00:08.7,treatment,1,5,0,0,0,,,,,,
8580,00:08.7,treatment,0,1,0,0,0,,,,,,
8581,00:08.7,control,0,1,0,0,0,,,,,,
8582,00:08.7,control,1,3,1,0,0,,,,,,
8583,00:08.7,treatment,1,6,1,0,0,,,,,,
8584,00:08.7,control,0,1,0,0,0,,,,,,
8585,00:08.7,treatment,0,3,0,0,0,,,,,,
8586,00:08.7,control,0,2,1,0,0,,,,,,
8587,00:08.7,treatment,1,4,0,0,0,,,,,,
8588,00:08.7,control,0,2,0,0,0,,,,,,
8589,00:08.7,treatment,0,0,0,0,0,,,,,,
8590,00:08.7,control,0,2,0,0,0,,,,,,
8591,00:08.7,treatment,1,4,1,0,0,,,,,,
8592,00:08.7,control,1,5,1,1,12.7288168,,,,,,
8593,00:08.7,control,0,3,1,0,0,,,,,,
8594,00:08.7,control,1,4,0,0,0,,,,,,
8595,00:08.7,treatment,1,6,1,0,0,,,,,,
8596,00:08.7,control,1,7,0,0,0,,,,,,
8597,00:08.7,control,0,1,0,0,0,,,,,,
8598,00:08.7,control,1,4,1,1,9.997225664,,,,,,
8599,00:08.7,treatment,0,0,0,1,9.438510803,,,,,,
8600,00:08.7,control,1,6,0,1,10.2899035,,,,,,
8601,00:08.7,treatment,1,2,0,0,0,,,,,,
8602,00:08.7,control,0,1,1,0,0,,,,,,
8603,00:08.7,treatment,0,3,0,0,0,,,,,,
8604,00:08.7,treatment,1,5,0,1,10.79419607,,,,,,
8605,00:08.7,control,0,1,0,0,0,,,,,,
8606,00:08.7,treatment,0,0,1,0,0,,,,,,
8607,00:08.7,treatment,1,4,0,0,0,,,,,,
8608,00:08.7,control,1,2,0,0,0,,,,,,
8609,00:08.7,treatment,1,5,1,0,0,,,,,,
8610,00:08.7,treatment,0,3,0,0,0,,,,,,
8611,00:08.7,treatment,0,1,0,0,0,,,,,,
8612,00:08.7,treatment,1,5,0,0,0,,,,,,
8613,00:08.7,control,1,5,0,0,0,,,,,,
8614,00:08.7,treatment,1,5,1,0,0,,,,,,
8615,00:08.7,treatment,0,0,0,0,0,,,,,,
8616,00:08.7,control,1,4,0,0,0,,,,,,
8617,00:08.7,control,0,1,1,0,0,,,,,,
8618,00:08.7,treatment,0,2,0,0,0,,,,,,
8619,00:08.7,control,0,1,1,0,0,,,,,,
8620,00:08.7,control,1,6,1,0,0,,,,,,
8621,00:08.7,control,0,0,0,0,0,,,,,,
8622,00:08.7,control,1,3,1,1,11.28449051,,,,,,
8623,00:08.7,control,1,6,0,0,0,,,,,,
8624,00:08.7,control,0,1,0,0,0,,,,,,
8625,00:08.7,control,1,6,0,0,0,,,,,,
8626,00:08.7,control,0,0,0,0,0,,,,,,
8627,00:08.7,control,0,1,0,0,0,,,,,,
8628,00:08.7,treatment,1,5,0,0,0,,,,,,
8629,00:08.7,treatment,1,4,1,0,0,,,,,,
8630,00:08.7,treatment,1,8,0,0,0,,,,,,
8631,00:08.7,treatment,1,3,0,0,0,,,,,,
8632,00:08.7,treatment,1,5,0,1,11.76031249,,,,,,
8633,00:08.7,control,1,7,0,1,11.50743288,,,,,,
8634,00:08.7,control,0,1,0,0,0,,,,,,
8635,00:08.7,treatment,0,0,1,0,0,,,,,,
8636,00:08.7,treatment,0,0,0,0,0,,,,,,
8637,00:08.7,control,0,0,1,0,0,,,,,,
8638,00:08.7,treatment,0,2,0,0,0,,,,,,
8639,00:08.7,control,1,4,1,0,0,,,,,,
8640,00:08.7,treatment,0,1,1,0,0,,,,,,
8641,00:08.7,control,0,2,0,0,0,,,,,,
8642,00:08.7,treatment,1,5,0,0,0,,,,,,
8643,00:08.7,control,1,7,0,0,0,,,,,,
8644,00:08.7,treatment,0,1,0,0,0,,,,,,
8645,00:08.7,treatment,1,5,0,0,0,,,,,,
8646,00:08.7,control,0,1,0,0,0,,,,,,
8647,00:08.7,control,1,1,1,0,0,,,,,,
8648,00:08.7,treatment,0,1,0,0,0,,,,,,
8649,00:08.7,treatment,0,2,1,1,9.083571774,,,,,,
8650,00:08.7,control,0,0,1,0,0,,,,,,
8651,00:08.7,control,0,3,0,0,0,,,,,,
8652,00:08.7,control,0,1,0,0,0,,,,,,
8653,00:08.7,treatment,1,3,0,0,0,,,,,,
8654,00:08.7,treatment,1,5,0,1,13.15027676,,,,,,
8655,00:08.7,control,1,2,1,1,10.82775672,,,,,,
8656,00:08.7,treatment,1,4,1,0,0,,,,,,
8657,00:08.7,treatment,0,0,0,0,0,,,,,,
8658,00:08.7,control,0,1,0,0,0,,,,,,
8659,00:08.7,treatment,1,5,1,0,0,,,,,,
8660,00:08.7,control,0,1,0,0,0,,,,,,
8661,00:08.7,control,0,1,0,0,0,,,,,,
8662,00:08.7,treatment,0,0,1,0,0,,,,,,
8663,00:08.7,treatment,1,5,0,0,0,,,,,,
8664,00:08.7,control,0,0,1,0,0,,,,,,
8665,00:08.7,control,0,2,0,0,0,,,,,,
8666,00:08.7,control,0,0,1,0,0,,,,,,
8667,00:08.7,treatment,0,1,0,0,0,,,,,,
8668,00:08.7,control,0,1,1,0,0,,,,,,
8669,00:08.7,control,1,4,0,0,0,,,,,,
8670,00:08.7,control,1,3,0,1,9.724200017,,,,,,
8671,00:08.7,control,0,1,0,0,0,,,,,,
8672,00:08.7,treatment,1,2,1,0,0,,,,,,
8673,00:08.7,treatment,0,1,1,0,0,,,,,,
8674,00:08.7,control,1,2,0,0,0,,,,,,
8675,00:08.7,treatment,1,7,0,0,0,,,,,,
8676,00:08.7,treatment,1,4,0,0,0,,,,,,
8677,00:08.7,treatment,1,8,0,0,0,,,,,,
8678,00:08.7,control,0,2,0,0,0,,,,,,
8679,00:08.7,treatment,1,4,0,0,0,,,,,,
8680,00:08.7,treatment,1,6,0,1,11.97479344,,,,,,
8681,00:08.7,control,0,2,1,0,0,,,,,,
8682,00:08.7,control,0,0,1,0,0,,,,,,
8683,00:08.7,treatment,1,6,0,1,7.79033962,,,,,,
8684,00:08.7,treatment,0,1,0,0,0,,,,,,
8685,00:08.7,control,1,4,0,0,0,,,,,,
8686,00:08.7,control,1,4,1,0,0,,,,,,
8687,00:08.7,control,0,1,1,0,0,,,,,,
8688,00:08.7,control,1,3,1,0,0,,,,,,
8689,00:08.7,treatment,1,6,0,0,0,,,,,,
8690,00:08.7,control,1,5,0,0,0,,,,,,
8691,00:08.7,treatment,1,8,0,1,11.30145277,,,,,,
8692,00:08.7,treatment,1,7,1,0,0,,,,,,
8693,00:08.7,treatment,0,1,1,0,0,,,,,,
8694,00:08.7,control,1,5,1,0,0,,,,,,
8695,00:08.7,control,1,5,0,0,0,,,,,,
8696,00:08.7,treatment,1,4,1,1,13.52660446,,,,,,
8697,00:08.7,treatment,1,2,0,0,0,,,,,,
8698,00:08.7,treatment,1,1,1,1,6.547535789,,,,,,
8699,00:08.7,treatment,0,1,0,0,0,,,,,,
8700,00:08.7,treatment,0,0,0,0,0,,,,,,
8701,00:08.7,control,1,2,0,0,0,,,,,,
8702,00:08.7,control,0,2,1,1,9.083181167,,,,,,
8703,00:08.7,control,1,5,1,0,0,,,,,,
8704,00:08.7,treatment,1,6,0,0,0,,,,,,
8705,00:08.7,treatment,1,7,0,0,0,,,,,,
8706,00:08.7,control,1,9,0,0,0,,,,,,
8707,00:08.7,control,1,5,0,1,11.07455996,,,,,,
8708,00:08.7,treatment,1,3,0,0,0,,,,,,
8709,00:08.7,control,0,2,0,0,0,,,,,,
8710,00:08.7,control,0,1,0,0,0,,,,,,
8711,00:08.7,control,0,0,0,0,0,,,,,,
8712,00:08.7,treatment,1,6,0,0,0,,,,,,
8713,00:08.7,treatment,1,5,1,0,0,,,,,,
8714,00:08.7,control,0,3,1,0,0,,,,,,
8715,00:08.7,treatment,0,2,0,0,0,,,,,,
8716,00:08.7,control,1,3,0,0,0,,,,,,
8717,00:08.7,control,0,0,0,0,0,,,,,,
8718,00:08.7,treatment,0,2,0,1,12.27718103,,,,,,
8719,00:08.7,treatment,0,2,1,0,0,,,,,,
8720,00:08.7,treatment,1,2,1,0,0,,,,,,
8721,00:08.7,control,0,1,0,0,0,,,,,,
8722,00:08.7,control,1,3,0,0,0,,,,,,
8723,00:08.7,control,1,3,0,0,0,,,,,,
8724,00:08.7,treatment,0,1,0,0,0,,,,,,
8725,00:08.7,control,1,2,0,0,0,,,,,,
8726,00:08.7,control,0,0,1,0,0,,,,,,
8727,00:08.7,control,0,3,1,0,0,,,,,,
8728,00:08.7,control,0,0,0,0,0,,,,,,
8729,00:08.7,treatment,1,5,0,0,0,,,,,,
8730,00:08.7,treatment,1,5,1,0,0,,,,,,
8731,00:08.7,treatment,1,3,0,0,0,,,,,,
8732,00:08.7,control,0,3,0,0,0,,,,,,
8733,00:08.7,control,0,0,1,0,0,,,,,,
8734,00:08.7,control,0,0,0,0,0,,,,,,
8735,00:08.7,treatment,1,4,0,0,0,,,,,,
8736,00:08.7,treatment,1,6,0,0,0,,,,,,
8737,00:08.7,treatment,1,2,1,0,0,,,,,,
8738,00:08.7,treatment,0,0,0,0,0,,,,,,
8739,00:08.7,treatment,0,0,0,0,0,,,,,,
8740,00:08.7,control,0,1,0,0,0,,,,,,
8741,00:08.7,treatment,1,4,1,0,0,,,,,,
8742,00:08.7,treatment,0,0,0,0,0,,,,,,
8743,00:08.7,treatment,1,5,1,0,0,,,,,,
8744,00:08.7,control,1,4,0,0,0,,,,,,
8745,00:08.7,treatment,1,3,0,0,0,,,,,,
8746,00:08.7,treatment,0,0,0,0,0,,,,,,
8747,00:08.7,treatment,0,0,0,0,0,,,,,,
8748,00:08.7,control,1,4,0,0,0,,,,,,
8749,00:08.7,control,0,0,1,0,0,,,,,,
8750,00:08.7,treatment,0,1,1,0,0,,,,,,
8751,00:08.7,treatment,0,0,0,0,0,,,,,,
8752,00:08.7,treatment,0,1,0,0,0,,,,,,
8753,00:08.7,treatment,1,3,0,0,0,,,,,,
8754,00:08.7,control,1,3,0,0,0,,,,,,
8755,00:08.7,treatment,1,5,0,0,0,,,,,,
8756,00:08.7,control,0,1,1,1,12.60940283,,,,,,
8757,00:08.7,treatment,0,0,0,0,0,,,,,,
8758,00:08.7,control,0,2,0,1,10.62277263,,,,,,
8759,00:08.7,control,1,10,1,0,0,,,,,,
8760,00:08.7,treatment,0,3,1,0,0,,,,,,
8761,00:08.7,control,0,3,0,0,0,,,,,,
8762,00:08.7,treatment,0,2,1,0,0,,,,,,
8763,00:08.7,control,1,6,0,0,0,,,,,,
8764,00:08.7,control,0,0,0,0,0,,,,,,
8765,00:08.7,treatment,0,1,0,0,0,,,,,,
8766,00:08.7,treatment,1,1,1,1,8.641750805,,,,,,
8767,00:08.7,control,0,1,1,0,0,,,,,,
8768,00:08.7,control,0,1,1,1,9.631566232,,,,,,
8769,00:08.7,treatment,1,3,1,0,0,,,,,,
8770,00:08.7,treatment,1,4,1,0,0,,,,,,
8771,00:08.7,treatment,0,1,1,0,0,,,,,,
8772,00:08.7,control,1,5,1,1,5.003455178,,,,,,
8773,00:08.7,treatment,1,6,0,0,0,,,,,,
8774,00:08.7,treatment,1,9,1,0,0,,,,,,
8775,00:08.7,control,1,6,0,0,0,,,,,,
8776,00:08.7,treatment,1,8,0,0,0,,,,,,
8777,00:08.7,treatment,1,6,0,0,0,,,,,,
8778,00:08.7,treatment,1,6,1,1,10.0483236,,,,,,
8779,00:08.7,treatment,1,5,0,0,0,,,,,,
8780,00:08.7,control,0,1,0,0,0,,,,,,
8781,00:08.7,treatment,0,0,1,0,0,,,,,,
8782,00:08.7,treatment,0,1,0,0,0,,,,,,
8783,00:08.7,treatment,1,3,0,1,11.27432746,,,,,,
8784,00:08.7,treatment,1,5,0,0,0,,,,,,
8785,00:08.7,treatment,1,10,1,0,0,,,,,,
8786,00:08.7,treatment,0,0,0,1,7.999079131,,,,,,
8787,00:08.7,control,1,8,0,1,8.313823622,,,,,,
8788,00:08.7,control,1,11,0,0,0,,,,,,
8789,00:08.7,control,1,6,1,0,0,,,,,,
8790,00:08.7,treatment,1,4,1,0,0,,,,,,
8791,00:08.7,treatment,0,1,1,0,0,,,,,,
8792,00:08.7,treatment,1,3,1,0,0,,,,,,
8793,00:08.7,control,0,2,0,0,0,,,,,,
8794,00:08.7,treatment,0,1,1,0,0,,,,,,
8795,00:08.7,control,0,0,1,1,8.861598228,,,,,,
8796,00:08.7,treatment,0,1,1,1,11.95404696,,,,,,
8797,00:08.7,treatment,1,8,1,0,0,,,,,,
8798,00:08.7,control,1,7,1,0,0,,,,,,
8799,00:08.7,control,0,1,0,0,0,,,,,,
8800,00:08.7,control,0,1,1,0,0,,,,,,
8801,00:08.7,control,1,3,0,0,0,,,,,,
8802,00:08.7,control,1,7,1,0,0,,,,,,
8803,00:08.7,control,1,2,0,1,7.517626793,,,,,,
8804,00:08.7,treatment,0,0,0,0,0,,,,,,
8805,00:08.7,control,1,3,0,0,0,,,,,,
8806,00:08.7,treatment,0,2,1,0,0,,,,,,
8807,00:08.7,treatment,1,2,0,0,0,,,,,,
8808,00:08.7,treatment,1,9,0,0,0,,,,,,
8809,00:08.7,treatment,1,2,0,0,0,,,,,,
8810,00:08.7,treatment,0,2,0,0,0,,,,,,
8811,00:08.7,control,0,1,0,0,0,,,,,,
8812,00:08.7,control,1,5,0,0,0,,,,,,
8813,00:08.7,control,1,3,0,0,0,,,,,,
8814,00:08.7,treatment,0,2,1,0,0,,,,,,
8815,00:08.7,control,0,2,0,0,0,,,,,,
8816,00:08.7,treatment,1,4,0,0,0,,,,,,
8817,00:08.7,treatment,0,1,0,0,0,,,,,,
8818,00:08.7,treatment,1,3,0,1,13.82474024,,,,,,
8819,00:08.7,treatment,1,4,0,0,0,,,,,,
8820,00:08.7,control,0,0,0,0,0,,,,,,
8821,00:08.7,control,0,1,0,0,0,,,,,,
8822,00:08.7,control,0,2,0,0,0,,,,,,
8823,00:08.7,control,1,8,0,1,10.12865044,,,,,,
8824,00:08.7,control,0,2,0,0,0,,,,,,
8825,00:08.7,treatment,0,1,1,1,11.36587173,,,,,,
8826,00:08.7,control,0,1,0,0,0,,,,,,
8827,00:08.7,treatment,0,1,1,0,0,,,,,,
8828,00:08.7,treatment,0,1,0,0,0,,,,,,
8829,00:08.7,treatment,1,8,1,0,0,,,,,,
8830,00:08.7,control,0,0,1,0,0,,,,,,
8831,00:08.7,treatment,1,2,0,0,0,,,,,,
8832,00:08.7,treatment,0,1,0,0,0,,,,,,
8833,00:08.7,control,1,6,1,0,0,,,,,,
8834,00:08.7,treatment,0,0,0,0,0,,,,,,
8835,00:08.7,treatment,1,4,1,0,0,,,,,,
8836,00:08.7,treatment,1,6,0,0,0,,,,,,
8837,00:08.7,control,0,1,1,0,0,,,,,,
8838,00:08.7,treatment,1,3,0,0,0,,,,,,
8839,00:08.7,treatment,1,7,0,0,0,,,,,,
8840,00:08.7,control,0,0,1,0,0,,,,,,
8841,00:08.7,control,1,1,1,0,0,,,,,,
8842,00:08.7,treatment,1,4,0,0,0,,,,,,
8843,00:08.7,control,1,1,0,0,0,,,,,,
8844,00:08.7,control,0,1,0,0,0,,,,,,
8845,00:08.7,control,1,6,0,0,0,,,,,,
8846,00:08.7,control,1,11,0,0,0,,,,,,
8847,00:08.7,control,1,2,0,0,0,,,,,,
8848,00:08.7,control,1,5,0,1,11.45584301,,,,,,
8849,00:08.7,control,1,7,1,0,0,,,,,,
8850,00:08.7,treatment,0,0,0,0,0,,,,,,
8851,00:08.7,control,0,2,1,0,0,,,,,,
8852,00:08.7,control,1,1,0,0,0,,,,,,
8853,00:08.7,control,1,6,0,0,0,,,,,,
8854,00:08.7,treatment,0,1,0,0,0,,,,,,
8855,00:08.7,control,1,2,1,0,0,,,,,,
8856,00:08.7,control,0,0,1,0,0,,,,,,
8857,00:08.7,treatment,0,1,0,0,0,,,,,,
8858,00:08.7,control,1,2,1,0,0,,,,,,
8859,00:08.7,treatment,1,6,0,0,0,,,,,,
8860,00:08.7,treatment,1,5,0,1,12.46274441,,,,,,
8861,00:08.7,control,1,5,0,1,11.82081097,,,,,,
8862,00:08.7,treatment,1,2,0,0,0,,,,,,
8863,00:08.7,control,0,1,0,0,0,,,,,,
8864,00:08.7,control,0,1,1,0,0,,,,,,
8865,00:08.7,treatment,0,1,1,0,0,,,,,,
8866,00:08.7,treatment,1,1,0,0,0,,,,,,
8867,00:08.7,control,0,3,0,1,7.324983257,,,,,,
8868,00:08.7,control,1,5,1,0,0,,,,,,
8869,00:08.7,treatment,0,1,0,0,0,,,,,,
8870,00:08.7,control,1,1,1,1,8.756382861,,,,,,
8871,00:08.7,control,0,0,0,0,0,,,,,,
8872,00:08.7,control,1,6,0,1,8.595902472,,,,,,
8873,00:08.7,treatment,1,10,0,0,0,,,,,,
8874,00:08.7,control,1,2,0,1,12.28495083,,,,,,
8875,00:08.7,control,1,4,0,0,0,,,,,,
8876,00:08.7,control,0,0,0,0,0,,,,,,
8877,00:08.7,treatment,1,3,0,0,0,,,,,,
8878,00:08.7,treatment,1,4,0,0,0,,,,,,
8879,00:08.7,treatment,0,0,1,0,0,,,,,,
8880,00:08.7,control,0,0,0,0,0,,,,,,
8881,00:08.7,treatment,0,1,1,0,0,,,,,,
8882,00:08.7,control,0,1,0,0,0,,,,,,
8883,00:08.7,treatment,1,6,1,0,0,,,,,,
8884,00:08.7,control,1,4,0,0,0,,,,,,
8885,00:08.7,treatment,0,0,0,0,0,,,,,,
8886,00:08.7,control,1,3,0,0,0,,,,,,
8887,00:08.7,control,0,1,0,0,0,,,,,,
8888,00:08.7,treatment,1,6,1,1,9.196153032,,,,,,
8889,00:08.7,control,1,3,1,1,7.089038943,,,,,,
8890,00:08.7,treatment,1,6,0,1,8.890935528,,,,,,
8891,00:08.7,treatment,1,4,1,1,12.60785983,,,,,,
8892,00:08.7,control,1,2,0,0,0,,,,,,
8893,00:08.7,control,0,1,0,0,0,,,,,,
8894,00:08.7,treatment,1,9,1,0,0,,,,,,
8895,00:08.7,treatment,1,4,0,0,0,,,,,,
8896,00:08.7,treatment,0,0,0,0,0,,,,,,
8897,00:08.7,control,1,7,1,1,7.476022537,,,,,,
8898,00:08.7,treatment,1,2,0,0,0,,,,,,
8899,00:08.7,control,1,7,0,1,8.62355551,,,,,,
8900,00:08.7,control,0,1,1,0,0,,,,,,
8901,00:08.7,treatment,0,1,1,0,0,,,,,,
8902,00:08.7,treatment,0,1,0,0,0,,,,,,
8903,00:08.7,control,1,9,0,0,0,,,,,,
8904,00:08.7,control,0,1,0,0,0,,,,,,
8905,00:08.7,control,1,6,1,0,0,,,,,,
8906,00:08.7,control,1,5,0,0,0,,,,,,
8907,00:08.7,treatment,0,0,0,0,0,,,,,,
8908,00:08.7,control,1,4,1,1,6.576409369,,,,,,
8909,00:08.7,treatment,0,1,1,0,0,,,,,,
8910,00:08.7,treatment,1,6,0,0,0,,,,,,
8911,00:08.7,treatment,0,2,0,0,0,,,,,,
8912,00:08.7,control,1,6,1,1,4.937909663,,,,,,
8913,00:08.7,control,1,7,1,0,0,,,,,,
8914,00:08.7,treatment,1,5,1,0,0,,,,,,
8915,00:08.7,treatment,1,4,0,0,0,,,,,,
8916,00:08.7,treatment,1,4,0,1,12.12295443,,,,,,
8917,00:08.7,treatment,1,4,0,0,0,,,,,,
8918,00:08.7,control,0,2,1,0,0,,,,,,
8919,00:08.7,treatment,0,1,0,0,0,,,,,,
8920,00:08.7,control,0,0,0,0,0,,,,,,
8921,00:08.7,control,0,3,1,1,9.045534917,,,,,,
8922,00:08.7,control,0,1,1,0,0,,,,,,
8923,00:08.7,control,0,1,1,0,0,,,,,,
8924,00:08.7,treatment,0,0,0,0,0,,,,,,
8925,00:08.7,control,0,1,1,0,0,,,,,,
8926,00:08.7,treatment,1,4,1,0,0,,,,,,
8927,00:08.7,control,1,6,0,0,0,,,,,,
8928,00:08.7,treatment,0,1,1,0,0,,,,,,
8929,00:08.7,treatment,1,5,1,0,0,,,,,,
8930,00:08.7,treatment,0,0,0,0,0,,,,,,
8931,00:08.7,treatment,0,1,0,0,0,,,,,,
8932,00:08.7,treatment,0,1,0,0,0,,,,,,
8933,00:08.7,control,0,1,1,0,0,,,,,,
8934,00:08.7,treatment,0,0,0,1,14.61583823,,,,,,
8935,00:08.7,control,0,1,0,0,0,,,,,,
8936,00:08.7,treatment,1,7,0,0,0,,,,,,
8937,00:08.7,control,0,1,1,0,0,,,,,,
8938,00:08.7,control,0,1,0,0,0,,,,,,
8939,00:08.7,control,1,2,0,0,0,,,,,,
8940,00:08.7,treatment,0,0,0,0,0,,,,,,
8941,00:08.7,control,0,1,0,0,0,,,,,,
8942,00:08.7,treatment,1,6,0,0,0,,,,,,
8943,00:08.7,treatment,1,4,1,0,0,,,,,,
8944,00:08.7,control,1,5,1,0,0,,,,,,
8945,00:08.7,control,1,6,1,0,0,,,,,,
8946,00:08.7,treatment,0,1,0,0,0,,,,,,
8947,00:08.7,treatment,0,0,0,0,0,,,,,,
8948,00:08.7,treatment,0,2,1,0,0,,,,,,
8949,00:08.7,treatment,0,1,1,0,0,,,,,,
8950,00:08.7,treatment,1,2,0,0,0,,,,,,
8951,00:08.7,treatment,0,0,0,0,0,,,,,,
8952,00:08.7,control,1,4,0,0,0,,,,,,
8953,00:08.7,treatment,0,2,0,1,10.5684283,,,,,,
